Metric,Mean,Std,Min,Max,Mean_±_Std,Count
Current_class_AP50,59.53333333333333,0.031021659100270608,59.4989,59.5591,59.53 ± 0.03,3
Current_class_Precisions50,5.940408721038467,0.48891970100610904,5.5104337529743,6.472229945635799,5.94 ± 0.49,3
Current_class_Recall50,73.39761189886269,0.1422540781081251,73.30682150287417,73.5615568785336,73.40 ± 0.14,3
Known_AP50,59.53333333333333,0.031021659100270608,59.4989,59.5591,59.53 ± 0.03,3
Known_Precisions50,5.940408721038467,0.48891970100610904,5.5104337529743,6.472229945635799,5.94 ± 0.49,3
Known_Recall50,73.39761189886269,0.1422540781081251,73.30682150287417,73.5615568785336,73.40 ± 0.14,3
Unknown_AP50,3.9073333333333333,4.6626324885555075,0.9507,9.2823,3.91 ± 4.66,3
Unknown_Precisions50,0.6705246874313789,0.013238984813237051,0.6554380263425151,0.6802046535969316,0.67 ± 0.01,3
Unknown_Recall50,21.403659233847915,0.20682709196356766,21.17924528301887,21.58662092624357,21.40 ± 0.21,3
