Metric,Mean,Std,Min,Max,Mean_±_Std,Count
Current_class_AP50,55.88406666666666,0.19883524167846672,55.6896,56.087,55.88 ± 0.20,3
Current_class_Precisions50,51.11217706263674,0.23224559826155125,50.90522756865654,51.36335742264771,51.11 ± 0.23,3
Current_class_Recall50,65.88487882442094,0.13967032796771156,65.74369870588818,66.02298874086219,65.88 ± 0.14,3
Known_AP50,55.88406666666666,0.19883524167846672,55.6896,56.087,55.88 ± 0.20,3
Known_Precisions50,51.11217706263674,0.23224559826155125,50.90522756865654,51.36335742264771,51.11 ± 0.23,3
Known_Recall50,65.88487882442094,0.13967032796771156,65.74369870588818,66.02298874086219,65.88 ± 0.14,3
Unknown_AP50,4.851566666666667,3.8492069577165284,2.4631,9.292,4.85 ± 3.85,3
Unknown_Precisions50,0.39830603787238844,0.0037954608368039973,0.39396089257145883,0.40097389549039175,0.40 ± 0.00,3
Unknown_Recall50,16.7967409948542,0.1529979654795143,16.62092624356775,16.89965694682676,16.80 ± 0.15,3
