run_number,Current_class_AP50,Current_class_Precisions50,Current_class_Recall50,Known_AP50,Known_Precisions50,Known_Recall50,Unknown_AP50,Unknown_Precisions50,Unknown_Recall50
1,53.4844,61.56229904321916,62.339376718620244,53.4844,61.56229904321916,62.339376718620244,1.4717,0.41035697425282347,17.444253859348198
2,53.69,56.364948948228275,64.31418389424837,53.69,56.364948948228275,64.31418389424837,1.0409,0.4057622903342096,17.182675814751285
3,53.838,58.04230088823168,63.69312057033267,53.838,58.04230088823168,63.69312057033267,1.203,0.4024307545222929,17.075471698113205
