Metric,Mean,Std,Min,Max,Mean_±_Std,Count
Current_class_AP50,53.67079999999999,0.17758017907412968,53.4844,53.838,53.67 ± 0.18,3
Current_class_Precisions50,58.65651629322637,2.652556771357598,56.364948948228275,61.56229904321916,58.66 ± 2.65,3
Current_class_Recall50,63.448893727733754,1.009802410480615,62.339376718620244,64.31418389424837,63.45 ± 1.01,3
Known_AP50,53.67079999999999,0.17758017907412968,53.4844,53.838,53.67 ± 0.18,3
Known_Precisions50,58.65651629322637,2.652556771357598,56.364948948228275,61.56229904321916,58.66 ± 2.65,3
Known_Recall50,63.448893727733754,1.009802410480615,62.339376718620244,64.31418389424837,63.45 ± 1.01,3
Unknown_AP50,1.2385333333333335,0.21758704771500842,1.0409,1.4717,1.24 ± 0.22,3
Unknown_Precisions50,0.40618333970310866,0.003979849461028751,0.4024307545222929,0.41035697425282347,0.41 ± 0.00,3
Unknown_Recall50,17.234133790737562,0.18969979726067532,17.075471698113205,17.444253859348198,17.23 ± 0.19,3
