Metric,Mean,Std,Min,Max,Mean_±_Std,Count
Current_class_AP50,56.46073333333334,0.1736709916288084,56.2628,56.5876,56.46 ± 0.17,3
Current_class_Precisions50,45.355215628080714,2.000100554712522,43.10433297639061,46.928482472628886,45.36 ± 2.00,3
Current_class_Recall50,67.3442482359501,0.36880474190049983,66.9529090436808,67.68537285982117,67.34 ± 0.37,3
Known_AP50,56.46073333333334,0.1736709916288084,56.2628,56.5876,56.46 ± 0.17,3
Known_Precisions50,45.355215628080714,2.000100554712522,43.10433297639061,46.928482472628886,45.36 ± 2.00,3
Known_Recall50,67.3442482359501,0.36880474190049983,66.9529090436808,67.68537285982117,67.34 ± 0.37,3
Unknown_AP50,2.5770666666666666,0.6174726660616917,2.014,3.2374,2.58 ± 0.62,3
Unknown_Precisions50,0.41180330409956273,0.004385304806039656,0.40678292844742636,0.4148860034761272,0.41 ± 0.00,3
Unknown_Recall50,17.261292166952543,0.21714942953040914,17.01114922813036,17.401372212692966,17.26 ± 0.22,3
