run_number,Current_class_AP50,Current_class_Precisions50,Current_class_Recall50,Known_AP50,Known_Precisions50,Known_Recall50,Unknown_AP50,Unknown_Precisions50,Unknown_Recall50
1,59.5591,5.838562464505303,73.5615568785336,59.5591,5.838562464505303,73.5615568785336,9.2823,0.6759313823546903,21.445111492281306
2,59.542,6.472229945635799,73.32445731518033,59.542,6.472229945635799,73.32445731518033,1.489,0.6554380263425151,21.58662092624357
3,59.4989,5.5104337529743,73.30682150287417,59.4989,5.5104337529743,73.30682150287417,0.9507,0.6802046535969316,21.17924528301887
